order_id,order_date,customer_id,product_id,employee_id,region,quantity,discount,revenue,profit
O03797,2024-01-23,C0100,P005,E0153,South,4,0.05,1978.58,589.5
O01906,2024-01-24,C0075,P025,E0150,East,4,0.0,762.92,335.64
O03750,2024-01-24,C0340,P026,E0126,Central,6,0.0,1579.56,675.54
O02252,2024-01-25,C0117,P016,E0005,East,1,0.0,129.84,50.51
O04312,2024-01-25,C0278,P018,E0064,Central,4,0.05,74.1,24.5
O01757,2024-01-25,C0369,P006,E0017,West,4,0.0,1472.68,635.04
O03407,2024-01-26,C0373,P017,E0187,South,2,0.0,94.24,27.0
O03334,2024-01-26,C0266,P016,E0001,South,4,0.0,519.36,202.04
O00626,2024-01-27,C0168,P009,E0135,North,3,0.0,725.31,264.36
O03568,2024-01-27,C0191,P022,E0135,East,5,0.0,1698.4,433.85
O02852,2024-02-01,C0043,P023,E0103,West,7,0.0,2112.74,652.47
O02583,2024-02-01,C0151,P016,E0109,Central,6,0.0,779.04,303.06
O01768,2024-02-02,C0044,P005,E0179,East,3,0.05,1483.94,442.13
O03382,2024-02-02,C0196,P025,E0010,West,6,0.05,1087.16,446.24
O01405,2024-02-02,C0222,P018,E0179,Central,3,0.0,58.5,21.3
O03572,2024-02-03,C0080,P007,E0235,Central,5,0.0,985.3,422.8
O02642,2024-02-03,C0346,P012,E0172,North,7,0.05,881.72,343.28
O03169,2024-02-03,C0394,P018,E0021,East,4,0.1,70.2,20.6
O02923,2024-02-03,C0004,P012,E0064,South,5,0.0,662.95,278.35
O04550,2024-02-04,C0284,P023,E0235,East,3,0.05,860.19,234.36
O03732,2024-02-04,C0250,P022,E0172,South,5,0.1,1528.56,264.01
O00744,2024-02-04,C0060,P014,E0107,West,1,0.0,143.38,70.86
O00368,2024-02-05,C0334,P003,E0064,North,6,0.0,3747.06,1688.22
O00756,2024-02-05,C0158,P017,E0088,Central,4,0.0,188.48,54.0
O03368,2024-02-05,C0161,P003,E0235,East,5,0.0,3122.55,1406.85
O00263,2024-02-05,C0204,P023,E0010,East,3,0.0,905.46,279.63
O00955,2024-02-06,C0037,P016,E0064,West,6,0.1,701.14,225.16
O03998,2024-02-06,C0023,P012,E0103,Central,2,0.0,265.18,111.34
O00885,2024-02-06,C0071,P015,E0097,East,4,0.1,331.24,66.72
O02357,2024-02-06,C0372,P018,E0152,West,3,0.0,58.5,21.3
O03018,2024-02-06,C0283,P012,E0005,Central,3,0.0,397.77,167.01
O04696,2024-02-06,C0335,P011,E0017,Central,2,0.0,1054.08,459.82
O00629,2024-02-06,C0300,P021,E0078,East,6,0.1,248.78,46.7
O03363,2024-02-06,C0040,P012,E0222,East,5,0.0,662.95,278.35
O02862,2024-02-07,C0253,P015,E0193,North,3,0.0,276.03,77.64
O04174,2024-02-08,C0220,P001,E0126,North,7,0.1,6726.76,1764.81
O01344,2024-02-08,C0130,P017,E0162,East,5,0.0,235.6,67.5
O01027,2024-02-09,C0010,P025,E0151,South,4,0.0,762.92,335.64
O01849,2024-02-09,C0127,P024,E0005,East,2,0.0,617.2,234.44
O03113,2024-02-09,C0301,P006,E0152,West,6,0.0,2209.02,952.56
O00848,2024-02-09,C0113,P019,E0107,Central,5,0.05,128.44,39.49
O04676,2024-02-09,C0059,P023,E0046,East,1,0.0,301.82,93.21
O00096,2024-02-10,C0318,P021,E0151,North,5,0.0,230.35,61.95
O01567,2024-02-10,C0148,P025,E0097,West,4,0.0,762.92,335.64
O04997,2024-02-10,C0087,P025,E0126,West,1,0.1,171.66,64.84
O02868,2024-02-10,C0256,P004,E0235,East,6,0.0,7269.6,2070.72
O01086,2024-02-12,C0274,P021,E0078,West,6,0.0,276.42,74.34
O01484,2024-02-12,C0333,P019,E0126,North,7,0.0,189.28,64.75
O03729,2024-02-12,C0039,P025,E0162,West,4,0.0,762.92,335.64
O03828,2024-02-12,C0380,P015,E0052,North,5,0.0,460.05,129.4
O00637,2024-02-13,C0242,P016,E0088,North,1,0.05,123.35,44.02
O00290,2024-02-13,C0298,P024,E0021,South,6,0.0,1851.6,703.32
O02266,2024-02-13,C0220,P013,E0150,North,3,0.0,587.1,234.9
O02805,2024-02-13,C0199,P012,E0035,South,2,0.0,265.18,111.34
O01031,2024-02-14,C0043,P015,E0109,West,1,0.05,87.41,21.28
O04284,2024-02-14,C0307,P012,E0074,West,6,0.0,795.54,334.02
O00774,2024-02-15,C0343,P011,E0088,East,5,0.0,2635.2,1149.55
O02457,2024-02-15,C0273,P002,E0097,West,4,0.05,4034.76,1890.2
O00562,2024-02-15,C0208,P004,E0021,Central,6,0.0,7269.6,2070.72
O04603,2024-02-17,C0082,P019,E0153,East,1,0.0,27.04,9.25
O01269,2024-02-17,C0143,P004,E0126,Central,4,0.05,4604.08,1138.16
O02444,2024-02-18,C0137,P005,E0179,South,2,0.0,1041.36,346.82
O01693,2024-02-18,C0172,P001,E0035,West,4,0.0,4270.96,1435.56
O02888,2024-02-18,C0121,P012,E0088,Central,3,0.05,377.88,147.12
O04043,2024-02-18,C0162,P013,E0121,North,5,0.0,978.5,391.5
O02585,2024-02-19,C0263,P003,E0052,North,5,0.0,3122.55,1406.85
O01200,2024-02-20,C0336,P011,E0001,North,6,0.05,3004.13,1221.35
O03129,2024-02-21,C0249,P019,E0121,Central,1,0.1,24.34,6.55
O01809,2024-02-21,C0176,P024,E0052,West,4,0.0,1234.4,468.88
O00134,2024-02-21,C0320,P011,E0162,West,1,0.0,527.04,229.91
O04218,2024-02-21,C0279,P025,E0109,Central,5,0.1,858.28,324.18
O03437,2024-02-21,C0033,P023,E0074,West,7,0.0,2112.74,652.47
O02775,2024-02-22,C0163,P006,E0179,East,7,0.05,2448.33,982.46
O02044,2024-02-22,C0338,P021,E0172,Central,2,0.0,92.14,24.78
O03300,2024-02-22,C0382,P014,E0005,West,2,0.0,286.76,141.72
O01017,2024-02-22,C0376,P011,E0097,North,6,0.0,3162.24,1379.46
O01421,2024-02-22,C0391,P003,E0150,Central,6,0.1,3372.35,1313.51
O01378,2024-02-22,C0001,P018,E0126,East,1,0.0,19.5,7.1
O01140,2024-02-22,C0348,P010,E0005,South,6,0.1,3191.24,573.62
O00477,2024-02-22,C0336,P025,E0066,North,2,0.0,381.46,167.82
O04783,2024-02-23,C0208,P007,E0001,Central,4,0.1,709.42,259.42
O02374,2024-02-23,C0005,P020,E0179,Central,4,0.0,80.16,35.2
O02529,2024-02-23,C0203,P003,E0172,Central,6,0.0,3747.06,1688.22
O03376,2024-02-23,C0041,P024,E0035,West,7,0.0,2160.2,820.54
O01888,2024-02-23,C0136,P022,E0193,West,6,0.05,1936.18,418.72
O01806,2024-02-24,C0024,P020,E0187,South,7,0.05,133.27,54.59
O02889,2024-02-24,C0263,P008,E0072,North,4,0.0,2289.28,623.64
O03249,2024-02-24,C0329,P024,E0150,North,1,0.05,293.17,101.79
O02228,2024-02-24,C0018,P005,E0162,West,1,0.0,520.68,173.41
O04066,2024-02-24,C0076,P006,E0107,West,7,0.05,2448.33,982.46
O03891,2024-02-24,C0096,P010,E0109,West,4,0.0,2363.88,618.8
O02232,2024-02-25,C0132,P024,E0072,South,3,0.0,925.8,351.66
O00440,2024-02-25,C0175,P024,E0005,Central,3,0.0,925.8,351.66
O04086,2024-02-25,C0309,P014,E0010,East,6,0.05,817.27,382.15
O01525,2024-02-26,C0107,P018,E0046,Central,1,0.1,17.55,5.15
O02778,2024-02-26,C0201,P025,E0153,West,4,0.0,762.92,335.64
O03385,2024-02-26,C0079,P011,E0001,Central,5,0.0,2635.2,1149.55
O03330,2024-02-27,C0391,P011,E0150,Central,2,0.0,1054.08,459.82
O00707,2024-02-27,C0229,P004,E0079,West,1,0.0,1211.6,345.12
O04821,2024-02-27,C0363,P002,E0153,West,3,0.0,3185.34,1576.92
O00074,2024-02-27,C0132,P017,E0151,South,3,0.0,141.36,40.5
O00654,2024-03-01,C0341,P021,E0222,South,7,0.0,322.49,86.73
O04350,2024-03-01,C0217,P026,E0151,West,2,0.0,526.52,225.18
O04210,2024-03-01,C0050,P012,E0187,West,5,0.0,662.95,278.35
O01550,2024-03-01,C0370,P019,E0172,North,7,0.05,179.82,55.29
O00537,2024-03-01,C0388,P021,E0097,North,7,0.05,306.37,70.61
O00814,2024-03-01,C0311,P026,E0074,North,1,0.05,250.1,99.43
O00079,2024-03-02,C0168,P018,E0235,North,7,0.0,136.5,49.7
O00948,2024-03-02,C0370,P021,E0193,North,4,0.0,184.28,49.56
O01101,2024-03-02,C0105,P007,E0162,North,6,0.0,1182.36,507.36
O03212,2024-03-03,C0062,P009,E0126,East,7,0.05,1607.77,532.22
O02050,2024-03-03,C0131,P017,E0087,North,4,0.05,179.06,44.58
O04651,2024-03-03,C0210,P005,E0097,North,6,0.1,2811.67,728.05
O04802,2024-03-04,C0136,P017,E0066,West,3,0.0,141.36,40.5
O01886,2024-03-04,C0267,P019,E0172,East,5,0.0,135.2,46.25
O04255,2024-03-04,C0204,P022,E0187,East,3,0.0,1019.04,260.31
O01771,2024-03-05,C0163,P011,E0135,East,2,0.05,1001.38,407.12
O04668,2024-03-05,C0062,P004,E0109,East,2,0.05,2302.04,569.08
O00991,2024-03-06,C0029,P016,E0150,South,5,0.05,616.74,220.09
O03957,2024-03-07,C0235,P018,E0150,West,6,0.05,111.15,36.75
O00945,2024-03-07,C0310,P001,E0151,South,7,0.05,7100.47,2138.52
O01070,2024-03-07,C0117,P024,E0017,East,4,0.15,1049.24,283.72
O00549,2024-03-07,C0066,P023,E0087,Central,4,0.0,1207.28,372.84
O03403,2024-03-07,C0230,P004,E0172,South,7,0.15,7209.02,1143.66
O02942,2024-03-08,C0288,P026,E0010,South,3,0.0,789.78,337.77
O00012,2024-03-08,C0254,P025,E0021,South,3,0.0,572.19,251.73
O02582,2024-03-08,C0123,P008,E0172,West,3,0.0,1716.96,467.73
O00334,2024-03-08,C0238,P002,E0001,North,3,0.1,2866.81,1258.39
O01933,2024-03-08,C0177,P005,E0103,Central,2,0.0,1041.36,346.82
O01955,2024-03-08,C0240,P019,E0153,North,5,0.0,135.2,46.25
O00652,2024-03-09,C0242,P010,E0066,North,6,0.1,3191.24,573.62
O00457,2024-03-09,C0297,P009,E0187,Central,4,0.0,967.08,352.48
O01422,2024-03-09,C0159,P022,E0021,East,7,0.0,2377.76,607.39
O01279,2024-03-09,C0387,P002,E0035,East,3,0.0,3185.34,1576.92
O03550,2024-03-09,C0366,P005,E0103,North,3,0.15,1327.73,285.92
O03604,2024-03-09,C0398,P014,E0072,Central,1,0.0,143.38,70.86
O04578,2024-03-10,C0196,P006,E0097,West,3,0.05,1049.28,421.05
O02181,2024-03-10,C0028,P003,E0017,East,5,0.0,3122.55,1406.85
O00738,2024-03-10,C0271,P003,E0187,North,2,0.0,1249.02,562.74
O01755,2024-03-10,C0048,P026,E0064,West,4,0.1,947.74,345.06
O01786,2024-03-10,C0026,P015,E0017,East,5,0.0,460.05,129.4
O00451,2024-03-10,C0357,P022,E0121,Central,2,0.0,679.36,173.54
O01685,2024-03-11,C0273,P004,E0036,West,5,0.0,6058.0,1725.6
O02691,2024-03-11,C0192,P021,E0126,Central,7,0.0,322.49,86.73
O01598,2024-03-11,C0130,P011,E0150,East,6,0.0,3162.24,1379.46
O04465,2024-03-11,C0033,P012,E0036,West,2,0.05,251.92,98.08
O01764,2024-03-12,C0280,P007,E0010,East,5,0.0,985.3,422.8
O01184,2024-03-12,C0016,P009,E0121,South,2,0.0,483.54,176.24
O03871,2024-03-12,C0066,P010,E0222,Central,6,0.05,3368.53,750.91
O04747,2024-03-12,C0165,P001,E0017,Central,2,0.0,2135.48,717.78
O02248,2024-03-12,C0225,P002,E0126,South,1,0.0,1061.78,525.64
O04828,2024-03-12,C0188,P024,E0152,East,2,0.15,524.62,141.86
O03083,2024-03-13,C0311,P003,E0047,North,7,0.15,3715.83,1313.85
O03557,2024-03-13,C0225,P013,E0087,South,5,0.0,978.5,391.5
O00733,2024-03-13,C0399,P019,E0187,North,3,0.05,77.06,23.69
O00655,2024-03-13,C0108,P014,E0088,West,6,0.0,860.28,425.16
O02998,2024-03-14,C0363,P004,E0179,West,1,0.0,1211.6,345.12
O00943,2024-03-14,C0355,P010,E0017,Central,4,0.1,2127.49,382.41
O00917,2024-03-14,C0120,P020,E0052,East,2,0.0,40.08,17.6
O04575,2024-03-15,C0174,P013,E0097,West,1,0.1,176.13,58.73
O04232,2024-03-16,C0197,P014,E0107,Central,6,0.0,860.28,425.16
O02671,2024-03-16,C0051,P024,E0151,North,4,0.05,1172.68,407.16
O02925,2024-03-16,C0282,P023,E0036,North,7,0.05,2007.1,546.83
O00556,2024-03-16,C0143,P019,E0047,Central,7,0.0,189.28,64.75
O02292,2024-03-16,C0199,P015,E0066,South,2,0.0,184.02,51.76
O04214,2024-03-17,C0138,P020,E0135,East,5,0.05,95.19,38.99
O00571,2024-03-17,C0115,P008,E0193,West,4,0.0,2289.28,623.64
O04370,2024-03-17,C0117,P008,E0066,East,7,0.1,3605.62,690.75
O01500,2024-03-17,C0225,P007,E0121,South,4,0.0,788.24,338.24
O04954,2024-03-17,C0356,P025,E0005,West,4,0.0,762.92,335.64
O01673,2024-03-17,C0226,P011,E0035,Central,1,0.0,527.04,229.91
O03245,2024-03-17,C0274,P026,E0162,West,4,0.0,1053.04,450.36
O01284,2024-03-17,C0280,P026,E0152,East,7,0.0,1842.82,788.13
O03014,2024-03-18,C0371,P010,E0047,Central,7,0.0,4136.79,1082.9
O03958,2024-03-18,C0227,P001,E0121,East,6,0.0,6406.44,2153.34
O02435,2024-03-18,C0122,P026,E0153,South,5,0.05,1250.48,497.13
O01026,2024-03-18,C0307,P013,E0064,West,1,0.15,166.34,48.94
O01354,2024-03-18,C0091,P002,E0126,West,5,0.0,5308.9,2628.2
O04097,2024-03-18,C0240,P024,E0046,North,7,0.0,2160.2,820.54
O03688,2024-03-18,C0369,P006,E0046,West,6,0.05,2098.57,842.11
O02199,2024-03-18,C0319,P022,E0151,South,6,0.0,2038.08,520.62
O04357,2024-03-18,C0274,P006,E0021,West,7,0.05,2448.33,982.46
O04115,2024-03-18,C0259,P008,E0172,South,5,0.0,2861.6,779.55
O02138,2024-03-18,C0367,P016,E0005,East,2,0.15,220.73,62.07
O03101,2024-03-19,C0344,P019,E0066,South,7,0.0,189.28,64.75
O02456,2024-03-19,C0092,P005,E0079,Central,7,0.1,3280.28,849.39
O04490,2024-03-19,C0309,P024,E0172,East,2,0.15,524.62,141.86
O03153,2024-03-19,C0077,P018,E0072,North,3,0.0,58.5,21.3
O03333,2024-03-19,C0231,P015,E0001,Central,5,0.0,460.05,129.4
O00615,2024-03-20,C0225,P004,E0103,South,7,0.0,8481.2,2415.84
O02780,2024-03-20,C0110,P008,E0121,North,5,0.0,2861.6,779.55
O03064,2024-03-20,C0396,P017,E0121,Central,5,0.0,235.6,67.5
O02121,2024-03-20,C0118,P016,E0151,East,3,0.0,389.52,151.53
O03492,2024-03-20,C0074,P024,E0109,North,2,0.0,617.2,234.44
O02666,2024-03-20,C0204,P015,E0064,East,2,0.0,184.02,51.76
O00425,2024-03-21,C0382,P011,E0109,West,7,0.0,3689.28,1609.37
O04888,2024-03-21,C0027,P025,E0010,East,4,0.0,762.92,335.64
O02070,2024-03-21,C0260,P003,E0235,Central,7,0.1,3934.41,1532.43
O04364,2024-03-22,C0220,P011,E0150,North,4,0.1,1897.34,708.82
O02598,2024-03-22,C0034,P019,E0126,Central,5,0.0,135.2,46.25
O01092,2024-03-22,C0051,P019,E0193,North,6,0.0,162.24,55.5
O03434,2024-03-23,C0178,P024,E0109,North,3,0.1,833.22,259.08
O03585,2024-03-23,C0286,P004,E0162,South,4,0.0,4846.4,1380.48
O04949,2024-03-24,C0020,P011,E0088,South,1,0.0,527.04,229.91
O03457,2024-03-24,C0028,P002,E0235,East,1,0.0,1061.78,525.64
O00447,2024-03-24,C0377,P011,E0235,West,6,0.0,3162.24,1379.46
O01399,2024-03-24,C0031,P023,E0151,South,1,0.0,301.82,93.21
O02021,2024-03-25,C0229,P002,E0047,West,6,0.05,6052.15,2835.31
O00881,2024-03-25,C0373,P012,E0097,South,7,0.15,788.91,250.47
O03214,2024-03-26,C0084,P007,E0017,North,4,0.0,788.24,338.24
O01816,2024-03-26,C0172,P008,E0151,West,1,0.1,515.09,98.68
O00459,2024-03-26,C0110,P025,E0135,North,6,0.0,1144.38,503.46
O02983,2024-03-26,C0334,P023,E0126,North,5,0.0,1509.1,466.05
O04410,2024-03-26,C0127,P018,E0153,East,5,0.1,87.75,25.75
O01167,2024-03-27,C0381,P022,E0088,North,7,0.0,2377.76,607.39
O01503,2024-03-27,C0127,P016,E0126,East,3,0.0,389.52,151.53
O02038,2024-03-27,C0161,P015,E0193,East,1,0.0,92.01,25.88
O02574,2024-04-01,C0048,P001,E0088,West,6,0.1,5765.8,1512.7
O01073,2024-04-01,C0272,P024,E0072,East,3,0.05,879.51,305.37
O02651,2024-04-01,C0221,P005,E0235,West,1,0.0,520.68,173.41
O00538,2024-04-01,C0166,P026,E0052,South,3,0.1,710.8,258.79
O02728,2024-04-01,C0391,P010,E0078,Central,7,0.1,3723.11,669.22
O00455,2024-04-01,C0002,P015,E0235,South,6,0.0,552.06,155.28
O02313,2024-04-01,C0041,P004,E0187,West,6,0.0,7269.6,2070.72
O01549,2024-04-02,C0117,P015,E0235,East,7,0.0,644.07,181.16
O04675,2024-04-02,C0033,P025,E0235,West,7,0.1,1201.6,453.86
O03680,2024-04-03,C0014,P017,E0047,North,1,0.0,47.12,13.5
O03441,2024-04-03,C0139,P004,E0235,North,1,0.05,1151.02,284.54
O01014,2024-04-04,C0363,P009,E0235,West,6,0.0,1450.62,528.72
O00056,2024-04-04,C0368,P021,E0079,West,6,0.0,276.42,74.34
O02807,2024-04-04,C0159,P015,E0066,East,1,0.05,87.41,21.28
O01486,2024-04-04,C0337,P009,E0036,South,7,0.0,1692.39,616.84
O04429,2024-04-04,C0348,P012,E0010,South,4,0.0,530.36,222.68
O00327,2024-04-04,C0396,P005,E0004,Central,4,0.1,1874.45,485.37
O02538,2024-04-04,C0132,P026,E0052,South,2,0.0,526.52,225.18
O00254,2024-04-05,C0138,P007,E0088,East,2,0.05,374.41,149.41
O03289,2024-04-05,C0147,P007,E0046,Central,7,0.15,1172.51,385.01
O00780,2024-04-05,C0004,P018,E0072,South,7,0.15,116.02,29.22
O01268,2024-04-06,C0250,P026,E0047,South,4,0.0,1053.04,450.36
O02205,2024-04-06,C0327,P026,E0107,West,5,0.0,1316.3,562.95
O02725,2024-04-06,C0282,P021,E0187,North,6,0.1,248.78,46.7
O04790,2024-04-06,C0394,P002,E0151,East,3,0.05,3026.07,1417.65
O03187,2024-04-06,C0214,P016,E0074,Central,2,0.0,259.68,101.02
O02535,2024-04-06,C0373,P010,E0152,South,1,0.0,590.97,154.7
O04164,2024-04-07,C0253,P017,E0193,North,3,0.0,141.36,40.5
O04861,2024-04-07,C0183,P009,E0162,East,1,0.0,241.77,88.12
O03544,2024-04-07,C0282,P008,E0103,North,1,0.0,572.32,155.91
O03691,2024-04-07,C0247,P010,E0052,East,5,0.0,2954.85,773.5
O04852,2024-04-07,C0038,P018,E0047,Central,6,0.0,117.0,42.6
O00316,2024-04-07,C0187,P015,E0078,West,7,0.0,644.07,181.16
O04044,2024-04-07,C0097,P009,E0078,East,4,0.0,967.08,352.48
O04582,2024-04-08,C0225,P010,E0005,South,7,0.0,4136.79,1082.9
O03903,2024-04-08,C0109,P003,E0193,West,1,0.0,624.51,281.37
O04572,2024-04-08,C0037,P005,E0078,West,5,0.0,2603.4,867.05
O03700,2024-04-08,C0059,P020,E0222,East,2,0.0,40.08,17.6
O01529,2024-04-08,C0279,P014,E0179,Central,7,0.0,1003.66,496.02
O00908,2024-04-09,C0032,P022,E0235,North,4,0.0,1358.72,347.08
O02569,2024-04-09,C0285,P012,E0097,Central,5,0.0,662.95,278.35
O02848,2024-04-09,C0381,P005,E0150,North,2,0.0,1041.36,346.82
O02667,2024-04-11,C0246,P009,E0005,Central,3,0.0,725.31,264.36
O00007,2024-04-11,C0207,P026,E0235,South,2,0.1,473.87,172.53
O01840,2024-04-12,C0079,P010,E0005,Central,1,0.0,590.97,154.7
O00741,2024-04-12,C0023,P022,E0064,Central,7,0.0,2377.76,607.39
O00010,2024-04-13,C0144,P025,E0047,North,2,0.05,362.39,148.75
O04784,2024-04-13,C0013,P014,E0222,Central,3,0.1,387.13,169.57
O00730,2024-04-13,C0247,P003,E0162,East,3,0.0,1873.53,844.11
O01944,2024-04-13,C0250,P010,E0052,South,6,0.0,3545.82,928.2
O04070,2024-04-13,C0073,P012,E0036,South,4,0.15,450.81,143.13
O03430,2024-04-14,C0199,P017,E0021,South,5,0.0,235.6,67.5
O01704,2024-04-14,C0194,P003,E0235,East,4,0.0,2498.04,1125.48
O02123,2024-04-15,C0189,P022,E0103,South,6,0.0,2038.08,520.62
O01051,2024-04-15,C0343,P019,E0150,East,6,0.0,162.24,55.5
O04509,2024-04-15,C0070,P020,E0001,West,1,0.0,20.04,8.8
O00542,2024-04-15,C0035,P016,E0109,West,7,0.0,908.88,353.57
O03911,2024-04-15,C0393,P017,E0121,South,2,0.05,89.53,22.29
O02217,2024-04-16,C0386,P023,E0135,North,4,0.1,1086.55,252.11
O02048,2024-04-16,C0081,P026,E0103,East,2,0.0,526.52,225.18
O00039,2024-04-17,C0054,P021,E0036,East,1,0.0,46.07,12.39
O03177,2024-04-17,C0194,P026,E0046,East,6,0.0,1579.56,675.54
O00211,2024-04-17,C0017,P012,E0004,Central,2,0.0,265.18,111.34
O00979,2024-04-17,C0108,P002,E0151,West,7,0.1,6689.21,2936.23
O00299,2024-04-18,C0389,P014,E0005,Central,7,0.0,1003.66,496.02
O00531,2024-04-18,C0298,P006,E0151,South,6,0.05,2098.57,842.11
O03241,2024-04-18,C0276,P003,E0150,West,5,0.0,3122.55,1406.85
O01343,2024-04-19,C0069,P003,E0066,Central,6,0.0,3747.06,1688.22
O03118,2024-04-19,C0036,P021,E0235,South,7,0.05,306.37,70.61
O04474,2024-04-19,C0169,P022,E0035,East,7,0.0,2377.76,607.39
O04389,2024-04-19,C0316,P004,E0005,North,7,0.05,8057.14,1991.78
O04385,2024-04-19,C0155,P016,E0052,South,2,0.0,259.68,101.02
O04264,2024-04-19,C0321,P001,E0193,East,5,0.0,5338.7,1794.45
O00243,2024-04-20,C0288,P010,E0152,South,4,0.0,2363.88,618.8
O03470,2024-04-20,C0324,P012,E0079,West,4,0.0,530.36,222.68
O02243,2024-04-20,C0134,P016,E0021,Central,5,0.0,649.2,252.55
O00967,2024-04-20,C0292,P023,E0036,South,7,0.0,2112.74,652.47
O01825,2024-04-20,C0379,P016,E0179,South,7,0.0,908.88,353.57
O01058,2024-04-20,C0097,P008,E0072,East,2,0.0,1144.64,311.82
O02771,2024-04-21,C0179,P002,E0222,South,5,0.0,5308.9,2628.2
O02321,2024-04-21,C0258,P020,E0035,East,6,0.0,120.24,52.8
O03520,2024-04-21,C0180,P009,E0235,East,3,0.0,725.31,264.36
O04275,2024-04-21,C0352,P002,E0087,Central,1,0.0,1061.78,525.64
O04580,2024-04-21,C0074,P024,E0036,North,4,0.1,1110.96,345.44
O00359,2024-04-21,C0149,P017,E0109,East,2,0.0,94.24,27.0
O00180,2024-04-21,C0017,P010,E0126,Central,2,0.0,1181.94,309.4
O00935,2024-04-21,C0314,P017,E0222,East,4,0.0,188.48,54.0
O03525,2024-04-22,C0098,P026,E0087,West,3,0.1,710.8,258.79
O02016,2024-04-22,C0054,P013,E0072,East,1,0.0,195.7,78.3
O01221,2024-04-22,C0328,P013,E0064,South,4,0.0,782.8,313.2
O02674,2024-04-22,C0102,P020,E0005,East,7,0.0,140.28,61.6
O01518,2024-04-23,C0134,P023,E0064,Central,6,0.0,1810.92,559.26
O03468,2024-04-23,C0378,P012,E0162,East,1,0.0,132.59,55.67
O03842,2024-04-23,C0011,P022,E0151,North,2,0.0,679.36,173.54
O03044,2024-04-23,C0062,P009,E0179,East,6,0.05,1378.09,456.19
O00460,2024-04-23,C0276,P003,E0103,West,5,0.05,2966.42,1250.72
O03836,2024-04-24,C0334,P003,E0066,North,7,0.05,4152.99,1751.01
O02485,2024-04-24,C0237,P018,E0064,South,7,0.0,136.5,49.7
O01580,2024-04-24,C0311,P011,E0046,North,4,0.0,2108.16,919.64
O04610,2024-04-24,C0145,P004,E0021,North,6,0.0,7269.6,2070.72
O00075,2024-04-25,C0085,P014,E0004,West,1,0.0,143.38,70.86
O02088,2024-04-25,C0149,P007,E0064,East,7,0.05,1310.45,522.95
O02272,2024-04-26,C0179,P001,E0150,South,7,0.0,7474.18,2512.23
O01951,2024-04-26,C0397,P016,E0109,West,4,0.05,493.39,176.07
O01950,2024-04-26,C0327,P021,E0193,West,1,0.0,46.07,12.39
O04158,2024-04-26,C0228,P011,E0097,Central,6,0.0,3162.24,1379.46
O03737,2024-04-27,C0270,P007,E0088,Central,2,0.0,394.12,169.12
O00800,2024-04-27,C0364,P004,E0046,North,2,0.1,2180.88,447.92
O04398,2024-04-27,C0356,P015,E0150,West,6,0.0,552.06,155.28
O01063,2024-04-27,C0212,P015,E0021,North,6,0.0,552.06,155.28
O03133,2024-04-27,C0206,P002,E0153,North,1,0.0,1061.78,525.64
O00940,2024-05-01,C0274,P022,E0079,West,4,0.1,1222.85,211.21
O01878,2024-05-01,C0183,P012,E0121,East,3,0.0,397.77,167.01
O02591,2024-05-01,C0060,P021,E0072,West,3,0.0,138.21,37.17
O03564,2024-05-01,C0059,P013,E0072,East,1,0.0,195.7,78.3
O03329,2024-05-01,C0068,P010,E0193,West,3,0.05,1684.26,375.45
O02757,2024-05-01,C0246,P008,E0235,Central,1,0.0,572.32,155.91
O02688,2024-05-02,C0158,P022,E0135,Central,4,0.0,1358.72,347.08
O01864,2024-05-02,C0031,P022,E0064,South,5,0.0,1698.4,433.85
O03152,2024-05-02,C0206,P006,E0135,North,2,0.0,736.34,317.52
O02788,2024-05-02,C0146,P012,E0152,Central,6,0.0,795.54,334.02
O02861,2024-05-02,C0094,P019,E0179,North,7,0.0,189.28,64.75
O02853,2024-05-02,C0198,P024,E0222,West,4,0.05,1172.68,407.16
O02898,2024-05-02,C0235,P026,E0126,West,5,0.0,1316.3,562.95
O03022,2024-05-03,C0091,P005,E0064,West,3,0.0,1562.04,520.23
O01307,2024-05-03,C0364,P024,E0126,North,3,0.05,879.51,305.37
O03331,2024-05-03,C0327,P011,E0079,West,5,0.15,2239.92,754.27
O01859,2024-05-03,C0166,P003,E0235,South,6,0.05,3559.71,1500.87
O00218,2024-05-03,C0265,P015,E0066,West,1,0.05,87.41,21.28
O00644,2024-05-04,C0343,P023,E0121,East,3,0.0,905.46,279.63
O03965,2024-05-04,C0238,P025,E0017,North,5,0.0,953.65,419.55
O00736,2024-05-04,C0067,P011,E0103,South,6,0.1,2846.02,1063.24
O01630,2024-05-04,C0009,P026,E0135,West,2,0.05,500.19,198.85
O00125,2024-05-05,C0276,P003,E0153,West,3,0.0,1873.53,844.11
O00338,2024-05-05,C0367,P017,E0150,East,6,0.05,268.58,66.86
O03855,2024-05-05,C0041,P001,E0021,West,5,0.05,5071.76,1527.51
O02058,2024-05-05,C0117,P008,E0162,East,4,0.0,2289.28,623.64
O03940,2024-05-06,C0044,P017,E0235,East,3,0.0,141.36,40.5
O03979,2024-05-06,C0295,P009,E0222,South,1,0.0,241.77,88.12
O02955,2024-05-06,C0388,P007,E0179,North,4,0.0,788.24,338.24
O01278,2024-05-06,C0088,P019,E0087,West,2,0.0,54.08,18.5
O04256,2024-05-06,C0275,P019,E0046,South,7,0.0,189.28,64.75
O02487,2024-05-07,C0367,P009,E0035,East,5,0.05,1148.41,380.16
